subject,runNumber,trialNumber,probRange,outputRange,noiseType,trialStartTime,presentedProb_1,presentedProb_2,certaintyEquivalent,responseTime,invalidResponses,answer,riskyValue,lotteryExpectedValue,probabilitySequence_1,probabilitySequence_2,trialTimings,lotteryStartTimings,lotteryEndTimings,scaleStartTimings,scaleEndTimings,responseStartTimings,responseEndTimings
12,4,6,00to050,00to100,lowNoise,57.5533774699188,27,100,11.0000014000002,12.0,,yes,43,11.61,27,100,57.5,58.0,69.0,58.0,69.0,58.0,69.0
12,4,7,00to050,00to100,lowNoise,69.0567717699187,11,100,11.0000018999999,4.0,,yes,43,4.73,11,100,69.0,69.5,80.5,69.5,80.5,69.5,80.5
12,4,8,00to050,00to100,lowNoise,80.5580273699188,21,100,11.0000021999999,7.0,,yes,43,9.03,21,100,80.5,81.0,92.0,81.0,92.0,81.0,92.0
12,4,9,00to050,00to100,lowNoise,92.0571005699185,31,100,11.0000008000002,13.0,,yes,43,13.33,31,100,92.0,92.5,103.5,92.5,103.5,92.5,103.5
12,4,10,00to050,00to100,lowNoise,103.551577531358,17,100,11.0000015999999,6.0,,yes,43,7.31,17,100,103.5,104.0,115.0,104.0,115.0,104.0,115.0
12,4,11,00to050,00to100,lowNoise,115.047517408478,39,100,11.0,18.0,,yes,43,16.77,39,100,115.0,115.5,126.5,115.5,126.5,115.5,126.5
12,4,12,00to050,00to100,lowNoise,126.547602431358,45,100,11.0000002000002,20.0,,yes,43,19.35,45,100,126.5,127.0,138.0,127.0,138.0,127.0,138.0
12,4,13,00to050,00to100,lowNoise,138.058290631358,29,100,11.0000014000002,12.0,,yes,43,12.47,29,100,138.0,138.5,149.5,138.5,149.5,138.5,149.5
12,4,14,00to050,00to100,lowNoise,149.558583131359,7,100,11.0000006,3.0,,yes,43,3.01,7,100,149.5,150.0,161.0,150.0,161.0,150.0,161.0
12,4,15,00to050,00to100,lowNoise,161.059963969918,19,100,11.0000003,8.0,,yes,43,8.17,19,100,161.0,161.5,172.5,161.5,172.5,161.5,172.5
12,4,16,00to050,00to100,lowNoise,172.547588731359,1,100,11.0000009999999,1.0,,yes,43,0.43,1,100,172.5,173.0,184.0,173.0,184.0,173.0,184.0
12,4,17,00to050,00to100,lowNoise,184.049579569918,41,100,11.0000021000001,7.0,,yes,43,17.63,41,100,184.0,184.5,195.5,184.5,195.5,184.5,195.5
12,4,18,00to050,00to100,lowNoise,195.547706208478,9,100,11.0000012,10.0,,yes,43,3.87,9,100,195.5,196.0,207.0,196.0,207.0,196.0,207.0
12,4,19,00to050,00to100,lowNoise,207.058974069919,5,100,11.0000015999999,2.0,,yes,43,2.15,5,100,207.0,207.5,218.5,207.5,218.5,207.5,218.5
12,4,20,00to050,00to100,lowNoise,218.527280369919,3,100,11.0000006,1.0,,yes,43,1.29,3,100,218.5,219.0,230.0,219.0,230.0,219.0,230.0
12,4,21,00to050,00to100,lowNoise,230.044264231359,25,100,11.0000012999999,10.0,,yes,43,10.75,25,100,230.0,230.5,241.5,230.5,241.5,230.5,241.5
12,4,22,00to050,00to100,lowNoise,241.543174769919,13,100,11.0000017000002,11.0,,yes,43,5.59,13,100,241.5,242.0,253.0,242.0,253.0,242.0,253.0
12,4,23,00to050,00to100,lowNoise,253.043757069919,33,100,11.0,14.0,,yes,43,14.19,33,100,253.0,253.5,264.5,253.5,264.5,253.5,264.5
12,4,24,00to050,00to100,lowNoise,264.545513269919,37,100,11.0000003999999,14.0,,yes,43,15.91,37,100,264.5,265.0,276.0,265.0,276.0,265.0,276.0
12,4,25,00to050,00to100,lowNoise,276.058745531358,49,100,11.0000017000002,22.0,,yes,43,21.07,49,100,276.0,276.5,287.5,276.5,287.5,276.5,287.5
12,5,1,50to100,00to100,highNoise,0.0663107699188004,2772,4872,11.0000021000001,20.0,,yes,43,24.4655172413793,2772,4872,0.0,0.5,11.5,0.5,11.5,0.5,11.5
12,5,2,50to100,00to100,highNoise,11.5510421699187,2173,2817,11.0000014000002,37.0,,yes,43,33.1696840610579,2173,2817,11.5,12.0,23.0,12.0,23.0,12.0,23.0
12,5,3,50to100,00to100,highNoise,23.0487685313587,3836,4851,11.0000001000003,36.0,,yes,43,34.002886002886,3836,4851,23.0,23.5,34.5,23.5,34.5,23.5,34.5
12,5,4,50to100,00to100,highNoise,34.5539156313584,2099,2403,11.0000013000003,38.0,,yes,43,37.5601331668747,2099,2403,34.5,35.0,46.0,35.0,46.0,35.0,46.0
12,5,5,50to100,00to100,highNoise,46.0545703084781,4807,5647,11.0000002000002,37.0,,yes,43,36.6036833717018,4807,5647,46.0,46.5,57.5,46.5,57.5,46.5,57.5
12,5,6,50to100,00to100,highNoise,57.5449415699186,7754,8522,11.0000007000003,35.0,,yes,43,39.1248533208167,7754,8522,57.5,58.0,69.0,58.0,69.0,58.0,69.0
12,5,7,50to100,00to100,highNoise,69.0515286699188,3944,4241,11.0000011000002,40.0,,yes,43,39.9886819146428,3944,4241,69.0,69.5,80.5,69.5,80.5,69.5,80.5
12,5,8,50to100,00to100,highNoise,80.5561837699188,959,1585,11.0000021999999,28.0,,yes,43,26.0170347003155,959,1585,80.5,81.0,92.0,81.0,92.0,81.0,92.0
12,5,9,50to100,00to100,highNoise,92.0432629313586,4038,5529,11.0000003,34.0,,yes,43,31.4042322300597,4038,5529,92.0,92.5,103.5,92.5,103.5,92.5,103.5
12,5,10,50to100,00to100,highNoise,103.550574169919,5283,9970,11.0000019000004,22.0,,yes,43,22.7852557673019,5283,9970,103.5,104.0,115.0,104.0,115.0,104.0,115.0
12,5,11,50to100,00to100,highNoise,115.048046931359,4248,4482,11.0000002000002,41.0,,yes,43,40.7550200803213,4248,4482,115.0,115.5,126.5,115.5,126.5,115.5,126.5
12,5,12,50to100,00to100,highNoise,126.559782269919,5316,8435,11.0000018000001,33.0,,yes,43,27.0999407231772,5316,8435,126.5,127.0,138.0,127.0,138.0,127.0,138.0
12,5,13,50to100,00to100,highNoise,138.061615969919,6281,8371,11.0000009,36.0,,yes,43,32.2641261498029,6281,8371,138.0,138.5,149.5,138.5,149.5,138.5,149.5
12,5,14,50to100,00to100,highNoise,149.557655331359,962,1636,11.0000010000003,26.0,,yes,43,25.2848410757946,962,1636,149.5,150.0,161.0,150.0,161.0,150.0,161.0
12,5,15,50to100,00to100,highNoise,161.044200324157,7379,7608,11.0000018000001,42.0,,yes,43,41.7057045215563,7379,7608,161.0,161.5,172.5,161.5,172.5,161.5,172.5
12,5,16,50to100,00to100,highNoise,172.549428931359,1869,2716,11.0000006,35.0,,yes,43,29.590206185567,1869,2716,172.5,173.0,184.0,173.0,184.0,173.0,184.0
12,5,17,50to100,00to100,highNoise,184.052801231358,4239,6519,11.0000004000003,37.0,,yes,43,27.9608835710999,4239,6519,184.0,184.5,195.5,184.5,195.5,184.5,195.5
12,5,18,50to100,00to100,highNoise,195.552273031359,6455,7249,11.0000009,40.0,,yes,43,38.290108980549,6455,7249,195.5,196.0,207.0,196.0,207.0,196.0,207.0
12,5,19,50to100,00to100,highNoise,207.043324469919,3101,5639,11.0000003,33.0,,yes,43,23.6465685405214,3101,5639,207.0,207.5,218.5,207.5,218.5,207.5,218.5
12,5,20,50to100,00to100,highNoise,218.559318669919,5329,6577,11.0000013000003,36.0,,yes,43,34.840656834423,5329,6577,218.5,219.0,230.0,219.0,230.0,219.0,230.0
12,5,21,50to100,00to100,highNoise,230.054144031359,6442,9076,11.0000004000003,37.0,,yes,43,30.5207139709123,6442,9076,230.0,230.5,241.5,230.5,241.5,230.5,241.5
12,5,22,50to100,00to100,highNoise,241.545493969919,6210,7476,11.0000002000002,35.0,,yes,43,35.7182985553772,6210,7476,241.5,242.0,253.0,242.0,253.0,242.0,253.0
12,5,23,50to100,00to100,highNoise,253.046375447038,6015,8980,11.0000006,34.0,,yes,43,28.8023385300668,6015,8980,253.0,253.5,264.5,253.5,264.5,253.5,264.5
12,5,24,50to100,00to100,highNoise,264.548524869919,7175,7243,11.0000020000002,41.0,,yes,43,42.5962998757421,7175,7243,264.5,265.0,276.0,265.0,276.0,265.0,276.0
12,5,25,50to100,00to100,highNoise,276.043104969919,4983,9772,11.0000018000001,22.0,,yes,43,21.9268317642243,4983,9772,276.0,276.5,287.5,276.5,287.5,276.5,287.5
12,6,1,00to050,00to100,highNoise,0.0561748084783176,2334,8049,11.0000003,11.0,,yes,43,12.4688781215058,2334,8049,0.0,0.5,11.5,0.5,11.5,0.5,11.5
12,6,2,00to050,00to100,highNoise,11.5606089313587,3072,9295,11.0000115000003,14.0,,yes,43,14.2115115653577,3072,9295,11.5,12.0,23.0,12.0,23.0,12.0,23.0
12,6,3,00to050,00to100,highNoise,23.0493941699187,488,1380,11.0000001000003,13.0,133.0,yes,43,15.2057971014493,488,1380,23.0,23.5,34.5,23.5,34.5,23.5,34.5
12,6,4,00to050,00to100,highNoise,34.5496473699186,1265,7478,11.0000012,7.0,,yes,43,7.27400374431666,1265,7478,34.5,35.0,46.0,35.0,46.0,35.0,46.0
12,6,5,00to050,00to100,highNoise,46.0432087855979,967,1968,11.0000012,20.0,,yes,43,21.1285569105691,967,1968,46.0,46.5,57.5,46.5,57.5,46.5,57.5
12,6,6,00to050,00to100,highNoise,57.5552879699189,2898,7060,11.0000005000002,20.0,,yes,43,17.6507082152974,2898,7060,57.5,58.0,69.0,58.0,69.0,58.0,69.0
12,6,7,00to050,00to100,highNoise,69.0534670313587,1175,5088,11.0000003,7.0,,yes,43,9.93022798742138,1175,5088,69.0,69.5,80.5,69.5,80.5,69.5,80.5
12,6,8,00to050,00to100,highNoise,80.5522767313587,849,7755,11.0000021000001,6.0,,yes,43,4.70754352030948,849,7755,80.5,81.0,92.0,81.0,92.0,81.0,92.0
12,6,9,00to050,00to100,highNoise,92.059884069919,98,9898,11.0000015000001,1.0,,yes,43,0.425742574257426,98,9898,92.0,92.5,103.5,92.5,103.5,92.5,103.5
12,6,10,00to050,00to100,highNoise,103.550172769919,836,5605,11.0000015000001,6.0,,yes,43,6.4135593220339,836,5605,103.5,104.0,115.0,104.0,115.0,104.0,115.0
12,6,11,00to050,00to100,highNoise,115.046442631359,867,4114,11.0000011000002,8.0,,yes,43,9.06198347107438,867,4114,115.0,115.5,126.5,115.5,126.5,115.5,126.5
12,6,12,00to050,00to100,highNoise,126.559014069919,419,4706,11.0000001000003,4.0,,yes,43,3.82851678708032,419,4706,126.5,127.0,138.0,127.0,138.0,127.0,138.0
12,6,13,00to050,00to100,highNoise,138.054613869919,2841,6608,11.0000014000002,19.0,,yes,43,18.4871368038741,2841,6608,138.0,138.5,149.5,138.5,149.5,138.5,149.5
12,6,14,00to050,00to100,highNoise,149.545927231359,154,3195,11.0000004000003,3.0,,yes,43,2.07261345852895,154,3195,149.5,150.0,161.0,150.0,161.0,150.0,161.0
12,6,15,00to050,00to100,highNoise,161.050281269919,1175,3016,11.0000019000004,15.0,,yes,43,16.7523209549072,1175,3016,161.0,161.5,172.5,161.5,172.5,161.5,172.5
12,6,16,00to050,00to100,highNoise,172.558110969919,1165,2596,11.0000010000003,16.0,,yes,43,19.2969953775039,1165,2596,172.5,173.0,184.0,173.0,184.0,173.0,184.0
12,6,17,00to050,00to100,highNoise,184.050156169919,124,4035,11.0000011000002,1.0,,yes,43,1.32143742255266,124,4035,184.0,184.5,195.5,184.5,195.5,184.5,195.5
12,6,18,00to050,00to100,highNoise,195.559435269919,779,5961,11.0000011000002,6.0,,yes,43,5.61935916792484,779,5961,195.5,196.0,207.0,196.0,207.0,196.0,207.0
12,6,19,00to050,00to100,highNoise,207.049437869919,342,1087,11.0000021000001,14.0,,yes,43,13.5289788408464,342,1087,207.0,207.5,218.5,207.5,218.5,207.5,218.5
12,6,20,00to050,00to100,highNoise,218.546042069919,2718,7340,11.0000019999998,24.0,,yes,43,15.9228882833787,2718,7340,218.5,219.0,230.0,219.0,230.0,219.0,230.0
12,6,21,00to050,00to100,highNoise,230.060145069919,738,2958,11.0000033000006,10.0,,yes,43,10.7281947261663,738,2958,230.0,230.5,241.5,230.5,241.5,230.5,241.5
12,6,22,00to050,00to100,highNoise,241.556559569919,795,4188,11.0000019999998,8.0,,yes,43,8.16260744985673,795,4188,241.5,242.0,253.0,242.0,253.0,242.0,253.0
12,6,23,00to050,00to100,highNoise,253.056379131359,501,7119,11.0,6.0,,yes,43,3.02612726506532,501,7119,253.0,253.5,264.5,253.5,264.5,253.5,264.5
12,6,24,00to050,00to100,highNoise,264.561737669919,3712,7901,11.0000003000005,18.0,,yes,43,20.2019997468675,3712,7901,264.5,265.0,276.0,265.0,276.0,265.0,276.0
12,6,25,00to050,00to100,highNoise,276.058992769918,1025,3780,11.0,9.0,,yes,43,11.6600529100529,1025,3780,276.0,276.5,287.5,276.5,287.5,276.5,287.5
13,1,1,00to100,00to100,lowNoise,0.148517710124224,33,100,7.0,11.0000012,,yes,43,14.19,33,100,0.0,0.5,11.5,0.5,11.5,0.5,11.5
13,1,2,00to100,00to100,lowNoise,11.6737022713589,71,100,25.0,11.0000013000001,,yes,43,30.53,71,100,11.5,12.0,23.0,12.0,23.0,12.0,23.0
13,1,3,00to100,00to100,lowNoise,23.0701448101242,41,100,15.0,11.0000019000001,,yes,43,17.63,41,100,23.0,23.5,34.5,23.5,34.5,23.5,34.5
13,1,4,00to100,00to100,lowNoise,34.5644280101242,81,100,36.0,11.0000002000002,,yes,43,34.83,81,100,34.5,35.0,46.0,35.0,46.0,35.0,46.0
13,1,5,00to100,00to100,lowNoise,46.052253571359,11,100,5.0,11.0000010000001,,yes,43,4.73,11,100,46.0,46.5,57.5,46.5,57.5,46.5,57.5
13,1,6,00to100,00to100,lowNoise,57.5524428876554,99,100,43.0,11.0000016000001,,yes,43,42.57,99,100,57.5,58.0,69.0,58.0,69.0,58.0,69.0
13,1,7,00to100,00to100,lowNoise,69.0608647876554,93,100,40.0,11.0000017,,yes,43,39.99,93,100,69.0,69.5,80.5,69.5,80.5,69.5,80.5
13,1,8,00to100,00to100,lowNoise,80.5570697264209,3,100,1.0,11.0000001000001,,yes,43,1.29,3,100,80.5,81.0,92.0,81.0,92.0,81.0,92.0
13,1,9,00to100,00to100,lowNoise,92.0430754101242,61,100,27.0,11.0000011000002,,yes,43,26.23,61,100,92.0,92.5,103.5,92.5,103.5,92.5,103.5
13,1,10,00to100,00to100,lowNoise,103.55392814889,7,100,2.0,11.0000007000001,,yes,43,3.01,7,100,103.5,104.0,115.0,104.0,115.0,104.0,115.0
13,1,11,00to100,00to100,lowNoise,115.043724810124,9,100,5.0,11.0000005000002,,yes,43,3.87,9,100,115.0,115.5,126.5,115.5,126.5,115.5,126.5
13,1,12,00to100,00to100,lowNoise,126.544530310124,75,100,30.0,11.0000013000001,,yes,43,32.25,75,100,126.5,127.0,138.0,127.0,138.0,127.0,138.0
13,1,13,00to100,00to100,lowNoise,138.043130510124,1,100,5.0,11.0000006,55.0,yes,43,0.43,1,100,138.0,138.5,149.5,138.5,149.5,138.5,149.5
13,1,14,00to100,00to100,lowNoise,149.545694510124,83,100,35.0,11.0,,yes,43,35.69,83,100,149.5,150.0,161.0,150.0,161.0,150.0,161.0
13,1,15,00to100,00to100,lowNoise,161.055262110124,53,100,15.0,11.0000008000002,,yes,43,22.79,53,100,161.0,161.5,172.5,161.5,172.5,161.5,172.5
13,1,16,00to100,00to100,lowNoise,172.543401610124,45,100,15.0,11.0000018000001,,yes,43,19.35,45,100,172.5,173.0,184.0,173.0,184.0,173.0,184.0
13,1,17,00to100,00to100,lowNoise,184.049675310124,39,100,14.0,11.0000002000002,,yes,43,16.77,39,100,184.0,184.5,195.5,184.5,195.5,184.5,195.5
13,1,18,00to100,00to100,lowNoise,195.546838510124,35,100,14.0,11.0000013000001,,yes,43,15.05,35,100,195.5,196.0,207.0,196.0,207.0,196.0,207.0
13,1,19,00to100,00to100,lowNoise,207.048097971359,37,100,15.0,11.0000005000002,,yes,43,15.91,37,100,207.0,207.5,218.5,207.5,218.5,207.5,218.5
13,1,20,00to100,00to100,lowNoise,218.556665571359,29,100,11.0,11.0000019000001,,yes,43,12.47,29,100,218.5,219.0,230.0,219.0,230.0,219.0,230.0
13,1,21,00to100,00to100,lowNoise,230.052488910124,63,100,26.0,11.0000016000001,,yes,43,27.09,63,100,230.0,230.5,241.5,230.5,241.5,230.5,241.5
13,1,22,00to100,00to100,lowNoise,241.543344277531,59,100,30.0,11.0000018000001,330.0,yes,43,25.37,59,100,241.5,242.0,253.0,242.0,253.0,242.0,253.0
13,1,23,00to100,00to100,lowNoise,253.05293714889,17,100,6.0,11.0000013000001,,yes,43,7.31,17,100,253.0,253.5,264.5,253.5,264.5,253.5,264.5
13,1,24,00to100,00to100,lowNoise,264.548709110124,15,100,5.0,11.0000022000002,,yes,43,6.45,15,100,264.5,265.0,276.0,265.0,276.0,265.0,276.0
13,1,25,00to100,00to100,lowNoise,276.027723110124,5,100,5.0,11.0000005000002,,yes,43,2.15,5,100,276.0,276.5,287.5,276.5,287.5,276.5,287.5
13,1,26,00to100,00to100,lowNoise,287.556344710124,25,100,10.0,11.0000003,,yes,43,10.75,25,100,287.5,288.0,299.0,288.0,299.0,288.0,299.0
13,1,27,00to100,00to100,lowNoise,299.052082371359,69,100,30.0,11.0000005000002,,yes,43,29.67,69,100,299.0,299.5,310.5,299.5,310.5,299.5,310.5
13,1,28,00to100,00to100,lowNoise,310.544266810124,43,100,17.0,11.0000006,,yes,43,18.49,43,100,310.5,311.0,322.0,311.0,322.0,311.0,322.0
13,1,29,00to100,00to100,lowNoise,322.043713310124,77,100,30.0,11.0000010000001,,yes,43,33.11,77,100,322.0,322.5,333.5,322.5,333.5,322.5,333.5
13,1,30,00to100,00to100,lowNoise,333.553388210124,47,100,20.0,11.0000022000002,,yes,43,20.21,47,100,333.5,334.0,345.0,334.0,345.0,334.0,345.0
13,1,31,00to100,00to100,lowNoise,345.054555910124,79,100,35.0,11.0000003,,yes,43,33.97,79,100,345.0,345.5,356.5,345.5,356.5,345.5,356.5
13,1,32,00to100,00to100,lowNoise,356.557855310124,67,100,27.0,11.0000006,,yes,43,28.81,67,100,356.5,357.0,368.0,357.0,368.0,357.0,368.0
13,1,33,00to100,00to100,lowNoise,368.043684110124,57,100,28.0,11.0000021000001,,yes,43,24.51,57,100,368.0,368.5,379.5,368.5,379.5,368.5,379.5
13,1,34,00to100,00to100,lowNoise,379.551197310124,97,100,43.0,11.0000007000001,,yes,43,41.71,97,100,379.5,380.0,391.0,380.0,391.0,380.0,391.0
13,1,35,00to100,00to100,lowNoise,391.059723210124,95,100,43.0,11.0000008000002,,yes,43,40.85,95,100,391.0,391.5,402.5,391.5,402.5,391.5,402.5
13,1,36,00to100,00to100,lowNoise,402.542476571359,87,100,39.0,11.0000008000002,,yes,43,37.41,87,100,402.5,403.0,414.0,403.0,414.0,403.0,414.0
13,1,37,00to100,00to100,lowNoise,414.04324414889,13,100,8.0,11.0000013000001,,yes,43,5.59,13,100,414.0,414.5,425.5,414.5,425.5,414.5,425.5
13,1,38,00to100,00to100,lowNoise,425.553532310124,31,100,17.0,11.0000005000002,,yes,43,13.33,31,100,425.5,426.0,437.0,426.0,437.0,426.0,437.0
13,1,39,00to100,00to100,lowNoise,437.057336571359,49,100,20.0,11.0000009,220.0,yes,43,21.07,49,100,437.0,437.5,448.5,437.5,448.5,437.5,448.5
13,1,40,00to100,00to100,lowNoise,448.547886210124,65,100,25.0,11.0000002000002,,yes,43,27.95,65,100,448.5,449.0,460.0,449.0,460.0,449.0,460.0
13,1,41,00to100,00to100,lowNoise,460.043469632593,85,100,38.0,11.000002,,yes,43,36.55,85,100,460.0,460.5,471.5,460.5,471.5,460.5,471.5
13,1,42,00to100,00to100,lowNoise,471.545186310124,73,100,30.0,11.0000006,,yes,43,31.39,73,100,471.5,472.0,483.0,472.0,483.0,472.0,483.0
13,1,43,00to100,00to100,lowNoise,483.04482204889,27,100,12.0,11.0000011000002,,yes,43,11.61,27,100,483.0,483.5,494.5,483.5,494.5,483.5,494.5
13,1,44,00to100,00to100,lowNoise,494.551699510124,21,100,10.0,11.000002,,yes,43,9.03,21,100,494.5,495.0,506.0,495.0,506.0,495.0,506.0
13,1,45,00to100,00to100,lowNoise,506.056213810124,19,100,5.0,11.0000001000001,,yes,43,8.17,19,100,506.0,506.5,517.5,506.5,517.5,506.5,517.5
13,1,46,00to100,00to100,lowNoise,517.555780310124,89,100,38.0,11.0000006,,yes,43,38.27,89,100,517.5,518.0,529.0,518.0,529.0,518.0,529.0
13,1,47,00to100,00to100,lowNoise,529.04383484889,55,100,25.0,11.0000017,,yes,43,23.65,55,100,529.0,529.5,540.5,529.5,540.5,529.5,540.5
13,1,48,00to100,00to100,lowNoise,540.54535734889,91,100,39.0,11.0000006,,yes,43,39.13,91,100,540.5,541.0,552.0,541.0,552.0,541.0,552.0
13,1,49,00to100,00to100,lowNoise,552.045157410124,51,100,20.0,11.0000009,,yes,43,21.93,51,100,552.0,552.5,563.5,552.5,563.5,552.5,563.5
13,1,50,00to100,00to100,lowNoise,563.559451832593,23,100,10.0,11.0000021000001,,yes,43,9.89,23,100,563.5,564.0,575.0,564.0,575.0,564.0,575.0
13,2,1,00to100,00to100,highNoise,0.0863958999998431,2099,2403,35.0,11.0000021999999,,yes,43,37.5601331668747,2099,2403,0.0,0.5,11.5,0.5,11.5,0.5,11.5
13,2,2,00to100,00to100,highNoise,11.5575889488896,2718,7340,17.0,11.0000009999999,,yes,43,15.9228882833787,2718,7340,11.5,12.0,23.0,12.0,23.0,12.0,23.0
13,2,3,00to100,00to100,highNoise,23.0537387876552,501,7119,3.0,11.0000011,,yes,43,3.02612726506532,501,7119,23.0,23.5,34.5,23.5,34.5,23.5,34.5
13,2,4,00to100,00to100,highNoise,34.5425582101241,7754,8522,35.0,11.0000017999998,,yes,43,39.1248533208167,7754,8522,34.5,35.0,46.0,35.0,46.0,35.0,46.0
13,2,5,00to100,00to100,highNoise,46.0459817101241,1175,5088,7.0,11.0,,yes,43,9.93022798742138,1175,5088,46.0,46.5,57.5,46.5,57.5,46.5,57.5
13,2,6,00to100,00to100,highNoise,57.5528402264206,5329,6577,35.0,11.0000006,,yes,43,34.840656834423,5329,6577,57.5,58.0,69.0,58.0,69.0,58.0,69.0
13,2,7,00to100,00to100,highNoise,69.0437898101241,2173,2817,35.0,11.0000011999998,,yes,43,33.1696840610579,2173,2817,69.0,69.5,80.5,69.5,80.5,69.5,80.5
13,2,8,00to100,00to100,highNoise,80.5495324488897,3101,5639,25.0,11.0000003999999,,yes,43,23.6465685405214,3101,5639,80.5,81.0,92.0,81.0,92.0,81.0,92.0
13,2,9,00to100,00to100,highNoise,92.0577244713586,1265,7478,5.0,11.0000012999999,,yes,43,7.27400374431666,1265,7478,92.0,92.5,103.5,92.5,103.5,92.5,103.5
13,2,10,00to100,00to100,highNoise,103.552974910124,836,5605,3.0,11.0000021000001,,yes,43,6.4135593220339,836,5605,103.5,104.0,115.0,104.0,115.0,104.0,115.0
13,2,11,00to100,00to100,highNoise,115.060349710124,6281,8371,32.0,11.0000012999999,,yes,43,32.2641261498029,6281,8371,115.0,115.5,126.5,115.5,126.5,115.5,126.5
13,2,12,00to100,00to100,highNoise,126.55448624889,959,1585,30.0,11.0000003999999,,yes,43,26.0170347003155,959,1585,126.5,127.0,138.0,127.0,138.0,127.0,138.0
13,2,13,00to100,00to100,highNoise,138.04420254889,7175,7243,38.0,11.0000013999997,,yes,43,42.5962998757421,7175,7243,138.0,138.5,149.5,138.5,149.5,138.5,149.5
13,2,14,00to100,00to100,highNoise,149.546471410124,849,7755,3.0,11.0,,yes,43,4.70754352030948,849,7755,149.5,150.0,161.0,150.0,161.0,150.0,161.0
13,2,15,00to100,00to100,highNoise,161.050797471359,2334,8049,9.0,11.0000018999999,,yes,43,12.4688781215058,2334,8049,161.0,161.5,172.5,161.5,172.5,161.5,172.5
13,2,16,00to100,00to100,highNoise,172.55255264889,419,4706,5.0,11.0000006999999,,yes,43,3.82851678708032,419,4706,172.5,173.0,184.0,173.0,184.0,173.0,184.0
13,2,17,00to100,00to100,highNoise,184.044157710124,6442,9076,25.0,11.0000012,,yes,43,30.5207139709123,6442,9076,184.0,184.5,195.5,184.5,195.5,184.5,195.5
13,2,18,00to100,00to100,highNoise,195.560458810124,2898,7060,15.0,11.0000016999998,,yes,43,17.6507082152974,2898,7060,195.5,196.0,207.0,196.0,207.0,196.0,207.0
13,2,19,00to100,00to100,highNoise,207.055808748889,4983,9772,18.0,11.0000001999997,,yes,43,21.9268317642243,4983,9772,207.0,207.5,218.5,207.5,218.5,207.5,218.5
13,2,20,00to100,00to100,highNoise,218.551637810124,1165,2596,15.0,11.0000015000001,,yes,43,19.2969953775039,1165,2596,218.5,219.0,230.0,219.0,230.0,219.0,230.0
13,2,21,00to100,00to100,highNoise,230.045062671359,3712,7901,18.0,11.0000004999997,,yes,43,20.2019997468675,3712,7901,230.0,230.5,241.5,230.5,241.5,230.5,241.5
13,2,22,00to100,00to100,highNoise,241.543649910124,2841,6608,12.0,11.0,,yes,43,18.4871368038741,2841,6608,241.5,242.0,253.0,242.0,253.0,242.0,253.0
13,2,23,00to100,00to100,highNoise,253.044102810125,795,4188,12.0,11.0000018999999,,yes,43,8.16260744985673,795,4188,253.0,253.5,264.5,253.5,264.5,253.5,264.5
13,2,24,00to100,00to100,highNoise,264.5596198,779,5961,7.0,11.0000006999999,77.0,yes,43,5.61935916792484,779,5961,264.5,265.0,276.0,265.0,276.0,265.0,276.0
13,2,25,00to100,00to100,highNoise,276.053618310124,7379,7608,43.0,11.0000003999999,,yes,43,41.7057045215563,7379,7608,276.0,276.5,287.5,276.5,287.5,276.5,287.5
13,2,26,00to100,00to100,highNoise,287.544465871359,124,4035,13.0,11.0000000999999,,yes,43,1.32143742255266,124,4035,287.5,288.0,299.0,288.0,299.0,288.0,299.0
13,2,27,00to100,00to100,highNoise,299.049513510124,1025,3780,7.0,11.0000001999997,77.0,yes,43,11.6600529100529,1025,3780,299.0,299.5,310.5,299.5,310.5,299.5,310.5
13,2,28,00to100,00to100,highNoise,310.543531410124,867,4114,6.0,11.0000019999998,,yes,43,9.06198347107438,867,4114,310.5,311.0,322.0,311.0,322.0,311.0,322.0
13,2,29,00to100,00to100,highNoise,322.027189955062,154,3195,3.0,11.0000006999999,,yes,43,2.07261345852895,154,3195,322.0,322.5,333.5,322.5,333.5,322.5,333.5
13,2,30,00to100,00to100,highNoise,333.551685248889,3072,9295,10.0,11.0000003,110.0,yes,43,14.2115115653577,3072,9295,333.5,334.0,345.0,334.0,345.0,334.0,345.0
13,2,31,00to100,00to100,highNoise,345.045443416296,738,2958,6.0,11.0000016999998,,yes,43,10.7281947261663,738,2958,345.0,345.5,356.5,345.5,356.5,345.5,356.5
13,2,32,00to100,00to100,highNoise,356.5516105,6210,7476,35.0,11.0000007999997,,yes,43,35.7182985553772,6210,7476,356.5,357.0,368.0,357.0,368.0,357.0,368.0
13,2,33,00to100,00to100,highNoise,368.054580048889,5316,8435,25.0,11.0000006,,yes,43,27.0999407231772,5316,8435,368.0,368.5,379.5,368.5,379.5,368.5,379.5
13,2,34,00to100,00to100,highNoise,379.559431248889,1869,2716,25.0,11.0,,yes,43,29.590206185567,1869,2716,379.5,380.0,391.0,380.0,391.0,380.0,391.0
13,2,35,00to100,00to100,highNoise,391.050174748889,4807,5647,35.0,11.0000010999997,,yes,43,36.6036833717018,4807,5647,391.0,391.5,402.5,391.5,402.5,391.5,402.5
13,2,36,00to100,00to100,highNoise,402.553440148889,488,1380,10.0,11.0000009,,yes,43,15.2057971014493,488,1380,402.5,403.0,414.0,403.0,414.0,403.0,414.0
